Code,Area,Year,Sex,Ethnicity,Pupils,Attainment8,Progress8
E09000020,Kensington and Chelsea,2015/16,All,Chinese,x,x,x
E09000020,Kensington and Chelsea,2015/16,All,Mixed,113,56.3,0.26
E09000020,Kensington and Chelsea,2015/16,All,White,297,58.1,0.31
E09000020,Kensington and Chelsea,2015/16,Boys,All Pupils,430,56.1,0.29
E09000020,Kensington and Chelsea,2015/16,Boys,Asian,9,58.4,0.53
E09000020,Kensington and Chelsea,2015/16,Boys,Black,88,50.4,0.19
E09000020,Kensington and Chelsea,2015/16,Boys,Chinese,0,.,.
E09000020,Kensington and Chelsea,2015/16,Boys,Mixed,62,55.5,0.25
E09000020,Kensington and Chelsea,2015/16,Boys,White,189,58.1,0.23
E09000020,Kensington and Chelsea,2015/16,Girls,All Pupils,310,57.1,0.41
E09000020,Kensington and Chelsea,2015/16,Girls,Asian,17,59.2,0.47
E09000020,Kensington and Chelsea,2015/16,Girls,Black,60,55.4,0.5
E09000020,Kensington and Chelsea,2015/16,Girls,Chinese,x,x,x
E09000020,Kensington and Chelsea,2015/16,Girls,Mixed,51,57.3,0.28
E09000020,Kensington and Chelsea,2015/16,Girls,White,108,58.2,0.46
E09000021,Kingston upon Thames,2015/16,All,All Pupils,"1,515",58.2,0.34
E09000021,Kingston upon Thames,2015/16,All,Asian,343,63.1,0.58
E09000021,Kingston upon Thames,2015/16,All,Black,73,52,0.23
E09000021,Kingston upon Thames,2015/16,All,Chinese,23,70.8,0.62
E09000021,Kingston upon Thames,2015/16,All,Mixed,115,61.1,0.37
E09000021,Kingston upon Thames,2015/16,All,White,871,55.8,0.23
E09000021,Kingston upon Thames,2015/16,Boys,All Pupils,703,56.5,0.26
E09000021,Kingston upon Thames,2015/16,Boys,Asian,175,62.2,0.54
E09000021,Kingston upon Thames,2015/16,Boys,Black,43,47.8,0
E09000021,Kingston upon Thames,2015/16,Boys,Chinese,11,72.8,0.82
E09000021,Kingston upon Thames,2015/16,Boys,Mixed,41,58.3,0.24
E09000021,Kingston upon Thames,2015/16,Boys,White,396,54.1,0.15
E09000021,Kingston upon Thames,2015/16,Girls,All Pupils,812,59.7,0.41
E09000021,Kingston upon Thames,2015/16,Girls,Asian,168,64.1,0.62
E09000021,Kingston upon Thames,2015/16,Girls,Black,30,58,0.53
E09000021,Kingston upon Thames,2015/16,Girls,Chinese,12,68.9,0.49
E09000021,Kingston upon Thames,2015/16,Girls,Mixed,74,62.6,0.45
E09000021,Kingston upon Thames,2015/16,Girls,White,475,57.2,0.3
E09000022,Lambeth,2015/16,All,All Pupils,"1,887",49.7,0.06
E09000022,Lambeth,2015/16,All,Asian,79,54.5,0.32
E09000022,Lambeth,2015/16,All,Black,945,47.9,-0.02
E09000022,Lambeth,2015/16,All,Chinese,15,63.6,0.25
E09000022,Lambeth,2015/16,All,Mixed,228,48.6,-0.05
E09000022,Lambeth,2015/16,All,White,491,52.5,0.2
E09000022,Lambeth,2015/16,Boys,All Pupils,970,47.2,-0.09
E09000022,Lambeth,2015/16,Boys,Asian,45,52.1,0.27
E09000022,Lambeth,2015/16,Boys,Black,459,43.9,-0.2
E09000022,Lambeth,2015/16,Boys,Chinese,8,63.3,0.09
E09000022,Lambeth,2015/16,Boys,Mixed,129,47,-0.14
E09000022,Lambeth,2015/16,Boys,White,263,51.6,0.05
E09000022,Lambeth,2015/16,Girls,All Pupils,917,52.3,0.22
E09000022,Lambeth,2015/16,Girls,Asian,34,57.7,0.38
E09000022,Lambeth,2015/16,Girls,Black,486,51.6,0.16
E09000022,Lambeth,2015/16,Girls,Chinese,7,63.9,0.4
E09000022,Lambeth,2015/16,Girls,Mixed,99,50.6,0.08
E09000022,Lambeth,2015/16,Girls,White,228,53.6,0.39
E09000023,Lewisham,2015/16,All,All Pupils,"2,334",47.5,-0.14
E09000023,Lewisham,2015/16,All,Asian,129,52.6,0.41
E09000023,Lewisham,2015/16,All,Black,"1,041",45.6,-0.19
E09000023,Lewisham,2015/16,All,Chinese,37,60.8,0.7
E09000023,Lewisham,2015/16,All,Mixed,286,49.9,-0.21
E09000023,Lewisham,2015/16,All,White,698,47.2,-0.21
E09000023,Lewisham,2015/16,Boys,All Pupils,"1,236",44.2,-0.35
E09000023,Lewisham,2015/16,Boys,Asian,68,49.4,0.23
E09000023,Lewisham,2015/16,Boys,Black,551,41.9,-0.46
E09000023,Lewisham,2015/16,Boys,Chinese,14,64.4,0.75
E09000023,Lewisham,2015/16,Boys,Mixed,150,47.6,-0.32
E09000023,Lewisham,2015/16,Boys,White,384,44.7,-0.34
E09000023,Lewisham,2015/16,Girls,All Pupils,"1,098",51.2,0.1
E09000023,Lewisham,2015/16,Girls,Asian,61,56.2,0.6
E09000023,Lewisham,2015/16,Girls,Black,490,49.8,0.13
E09000023,Lewisham,2015/16,Girls,Chinese,23,58.6,0.68
E09000023,Lewisham,2015/16,Girls,Mixed,136,52.4,-0.09
E09000023,Lewisham,2015/16,Girls,White,314,50.1,-0.04
E12000007,London,2015/16,All,All Pupils,"76,596",51.9,0.16
E12000007,London,2015/16,All,Asian,"14,944",55.8,0.45
E12000007,London,2015/16,All,Black,"16,595",49.2,0.14
E12000007,London,2015/16,All,Chinese,554,64.4,0.61
E12000007,London,2015/16,All,Mixed,"6,486",52,0.03
E12000007,London,2015/16,All,White,"32,148",51.7,0.04
E12000007,London,2015/16,Boys,All Pupils,"38,434",49.7,0.02
E12000007,London,2015/16,Boys,Asian,"7,707",54.2,0.33
E12000007,London,2015/16,Boys,Black,"8,209",46.2,-0.04
E12000007,London,2015/16,Boys,Chinese,273,62.5,0.49
E12000007,London,2015/16,Boys,Mixed,"3,206",49.4,-0.13
E12000007,London,2015/16,Boys,White,"16,044",49.6,-0.09
E12000007,London,2015/16,Girls,All Pupils,"38,162",54.1,0.3
E12000007,London,2015/16,Girls,Asian,"7,237",57.4,0.57
E12000007,London,2015/16,Girls,Black,"8,386",52.1,0.33
E12000007,London,2015/16,Girls,Chinese,281,66.1,0.73
E12000007,London,2015/16,Girls,Mixed,"3,280",54.5,0.18
E12000007,London,2015/16,Girls,White,"16,104",53.8,0.17
E09000024,Merton,2015/16,All,All Pupils,"1,440",52.4,0.27
E09000024,Merton,2015/16,All,Asian,222,54.7,0.54
E09000024,Merton,2015/16,All,Black,299,50,0.24
E09000024,Merton,2015/16,All,Chinese,6,64.3,1.45
E09000024,Merton,2015/16,All,Mixed,155,53.7,0.23
E09000024,Merton,2015/16,All,White,734,52.2,0.21
E09000024,Merton,2015/16,Boys,All Pupils,731,50.3,0.1
E09000024,Merton,2015/16,Boys,Asian,118,54.1,0.48
E09000024,Merton,2015/16,Boys,Black,149,46,-0.05
E09000024,Merton,2015/16,Boys,Chinese,x,x,x
E09000024,Merton,2015/16,Boys,Mixed,73,52.1,0.22
E09000024,Merton,2015/16,Boys,White,372,50,0.01
E09000024,Merton,2015/16,Girls,All Pupils,709,54.6,0.45
E09000024,Merton,2015/16,Girls,Asian,104,55.3,0.61
E09000024,Merton,2015/16,Girls,Black,150,53.9,0.52
E09000024,Merton,2015/16,Girls,Chinese,x,x,x
E09000024,Merton,2015/16,Girls,Mixed,82,55.1,0.24
E09000024,Merton,2015/16,Girls,White,362,54.5,0.41
E09000025,Newham,2015/16,All,All Pupils,"3,489",50.9,0.23
E09000025,Newham,2015/16,All,Asian,"1,601",54.2,0.4
E09000025,Newham,2015/16,All,Black,917,49.3,0.16
E09000025,Newham,2015/16,All,Chinese,11,59.6,0.59
E09000025,Newham,2015/16,All,Mixed,199,48.3,-0.18
E09000025,Newham,2015/16,All,White,582,45.7,-0.07
E09000025,Newham,2015/16,Boys,All Pupils,"1,780",48.9,0.1
E09000025,Newham,2015/16,Boys,Asian,784,52.3,0.28
E09000025,Newham,2015/16,Boys,Black,479,46.6,0.04
E09000025,Newham,2015/16,Boys,Chinese,6,56,0.54
E09000025,Newham,2015/16,Boys,Mixed,103,46.3,-0.42
E09000025,Newham,2015/16,Boys,White,298,44.2,-0.17
E09000025,Newham,2015/16,Girls,All Pupils,"1,709",53.1,0.37
E09000025,Newham,2015/16,Girls,Asian,817,56,0.52
E09000025,Newham,2015/16,Girls,Black,438,52.1,0.3
E09000025,Newham,2015/16,Girls,Chinese,5,64,0.65
E09000025,Newham,2015/16,Girls,Mixed,96,50.5,0.07
E09000025,Newham,2015/16,Girls,White,284,47.3,0.06
E12000001,North East,2015/16,All,All Pupils,"26,076",48.7,-0.16
E12000001,North East,2015/16,All,Asian,878,53.1,0.53
E12000001,North East,2015/16,All,Black,176,51,0.56
E12000001,North East,2015/16,All,Chinese,46,61.2,0.85
E12000001,North East,2015/16,All,Mixed,363,52.3,0.13
E12000001,North East,2015/16,All,White,"24,295",48.6,-0.19
E12000001,North East,2015/16,Boys,All Pupils,"13,281",46.8,-0.26
E12000001,North East,2015/16,Boys,Asian,426,51.3,0.4
E12000001,North East,2015/16,Boys,Black,88,48.6,0.12
E12000001,North East,2015/16,Boys,Chinese,23,58,0.73
E12000001,North East,2015/16,Boys,Mixed,175,50.4,-0.06
E12000001,North East,2015/16,Boys,White,"12,385",46.6,-0.29
E12000001,North East,2015/16,Girls,All Pupils,"12,795",50.8,-0.05
E12000001,North East,2015/16,Girls,Asian,452,54.8,0.66
E12000001,North East,2015/16,Girls,Black,88,53.4,0.94
E12000001,North East,2015/16,Girls,Chinese,23,64.4,0.97
E12000001,North East,2015/16,Girls,Mixed,188,54.1,0.3
E12000001,North East,2015/16,Girls,White,"11,910",50.7,-0.08
E12000002,North West,2015/16,All,All Pupils,"74,057",49.4,-0.15
E12000002,North West,2015/16,All,Asian,"6,339",51.2,0.3
E12000002,North West,2015/16,All,Black,"1,524",48.6,0.23
E12000002,North West,2015/16,All,Chinese,297,61.9,0.62
E12000002,North West,2015/16,All,Mixed,"2,171",49.5,-0.14
E12000002,North West,2015/16,All,White,"62,415",49.2,-0.2
E12000002,North West,2015/16,Boys,All Pupils,"37,571",47.1,-0.29
E12000002,North West,2015/16,Boys,Asian,"3,276",48.7,0.09
E12000002,North West,2015/16,Boys,Black,787,46.4,0.07
E12000002,North West,2015/16,Boys,Chinese,155,59.1,0.49
E12000002,North West,2015/16,Boys,Mixed,"1,078",46.7,-0.27
E12000002,North West,2015/16,Boys,White,"31,620",46.9,-0.35
E12000002,North West,2015/16,Girls,All Pupils,"36,486",51.8,0
E12000002,North West,2015/16,Girls,Asian,"3,063",53.9,0.52
E12000002,North West,2015/16,Girls,Black,737,50.9,0.4
E12000002,North West,2015/16,Girls,Chinese,142,65,0.75
E12000002,North West,2015/16,Girls,Mixed,"1,093",52.4,-0.02
E12000002,North West,2015/16,Girls,White,"30,795",51.6,-0.06
E13000002,Outer London,2015/16,All,All Pupils,"51,526",52.3,0.16
E13000002,Outer London,2015/16,All,Asian,"9,811",57,0.49
E13000002,Outer London,2015/16,All,Black,"8,893",49.6,0.18
E13000002,Outer London,2015/16,All,Chinese,370,64.8,0.57
E13000002,Outer London,2015/16,All,Mixed,"4,079",52.6,0.06
E13000002,Outer London,2015/16,All,White,"24,654",51.6,0.02
E13000002,Outer London,2015/16,Boys,All Pupils,"25,905",50.1,0.02
E13000002,Outer London,2015/16,Boys,Asian,"5,149",55.4,0.37
E13000002,Outer London,2015/16,Boys,Black,"4,365",46.7,-0.02
E13000002,Outer London,2015/16,Boys,Chinese,183,62.7,0.41
E13000002,Outer London,2015/16,Boys,Mixed,"1,970",50,-0.11
E13000002,Outer London,2015/16,Boys,White,"12,322",49.5,-0.11
E13000002,Outer London,2015/16,Girls,All Pupils,"25,621",54.4,0.3
E13000002,Outer London,2015/16,Girls,Asian,"4,662",58.8,0.62
E13000002,Outer London,2015/16,Girls,Black,"4,528",52.4,0.37
E13000002,Outer London,2015/16,Girls,Chinese,187,66.9,0.74
E13000002,Outer London,2015/16,Girls,Mixed,"2,109",54.9,0.22
E13000002,Outer London,2015/16,Girls,White,"12,332",53.6,0.16
E09000026,Redbridge,2015/16,All,All Pupils,"3,363",53.9,0.28
E09000026,Redbridge,2015/16,All,Asian,"1,623",56.6,0.43
E09000026,Redbridge,2015/16,All,Black,494,49.5,0.21
E09000026,Redbridge,2015/16,All,Chinese,20,66,0.82
E09000026,Redbridge,2015/16,All,Mixed,230,51.7,-0.01
E09000026,Redbridge,2015/16,All,White,903,52,0.14
E09000026,Redbridge,2015/16,Boys,All Pupils,"1,747",51.5,0.11
E09000026,Redbridge,2015/16,Boys,Asian,879,54.2,0.28
E09000026,Redbridge,2015/16,Boys,Black,230,44.9,-0.05
E09000026,Redbridge,2015/16,Boys,Chinese,11,65.5,0.62
E09000026,Redbridge,2015/16,Boys,Mixed,113,46.9,-0.39
E09000026,Redbridge,2015/16,Boys,White,467,50,-0.03
E09000026,Redbridge,2015/16,Girls,All Pupils,"1,616",56.5,0.47
E09000026,Redbridge,2015/16,Girls,Asian,744,59.3,0.6
E09000026,Redbridge,2015/16,Girls,Black,264,53.4,0.44
E09000026,Redbridge,2015/16,Girls,Chinese,9,66.4,1.16
E09000026,Redbridge,2015/16,Girls,Mixed,117,56.3,0.36
E09000026,Redbridge,2015/16,Girls,White,436,54.1,0.31
E09000027,Richmond upon Thames,2015/16,All,All Pupils,"1,367",54.6,0.1
E09000027,Richmond upon Thames,2015/16,All,Asian,96,56.1,0.42
E09000027,Richmond upon Thames,2015/16,All,Black,48,45.2,-0.04
E09000027,Richmond upon Thames,2015/16,All,Chinese,12,60.5,0.96
E09000027,Richmond upon Thames,2015/16,All,Mixed,135,52.2,-0.02
E09000027,Richmond upon Thames,2015/16,All,White,"1,025",55.4,0.08
E09000027,Richmond upon Thames,2015/16,Boys,All Pupils,638,52.1,-0.07
E09000027,Richmond upon Thames,2015/16,Boys,Asian,46,54.4,0.21
E09000027,Richmond upon Thames,2015/16,Boys,Black,24,41.8,-0.31
E09000027,Richmond upon Thames,2015/16,Boys,Chinese,7,63.8,0.73
E09000027,Richmond upon Thames,2015/16,Boys,Mixed,67,49.9,-0.33
E09000027,Richmond upon Thames,2015/16,Boys,White,470,52.9,-0.05
E09000027,Richmond upon Thames,2015/16,Girls,All Pupils,729,56.8,0.24
E09000027,Richmond upon Thames,2015/16,Girls,Asian,50,57.6,0.62
E09000027,Richmond upon Thames,2015/16,Girls,Black,24,48.5,0.25
E09000027,Richmond upon Thames,2015/16,Girls,Chinese,5,55.8,1.3
E09000027,Richmond upon Thames,2015/16,Girls,Mixed,68,54.5,0.28
E09000027,Richmond upon Thames,2015/16,Girls,White,555,57.6,0.2
E12000008,South East,2015/16,All,All Pupils,"85,618",51,0.02
E12000008,South East,2015/16,All,Asian,"5,216",55.6,0.41
E12000008,South East,2015/16,All,Black,"1,984",49.6,0.32
E12000008,South East,2015/16,All,Chinese,316,64.1,0.7
E12000008,South East,2015/16,All,Mixed,"3,574",52.1,0.04
E12000008,South East,2015/16,All,White,"73,163",50.7,-0.02
E12000008,South East,2015/16,Boys,All Pupils,"43,784",48.7,-0.12
E12000008,South East,2015/16,Boys,Asian,"2,745",53.5,0.28
E12000008,South East,2015/16,Boys,Black,"1,008",46.9,0.17
E12000008,South East,2015/16,Boys,Chinese,175,62.7,0.6
E12000008,South East,2015/16,Boys,Mixed,"1,817",49.8,-0.08
E12000008,South East,2015/16,Boys,White,"37,285",48.3,-0.16
E12000008,South East,2015/16,Girls,All Pupils,"41,834",53.4,0.16
E12000008,South East,2015/16,Girls,Asian,"2,471",57.9,0.55
E12000008,South East,2015/16,Girls,Black,976,52.5,0.47
E12000008,South East,2015/16,Girls,Chinese,141,65.9,0.82
E12000008,South East,2015/16,Girls,Mixed,"1,757",54.4,0.18
E12000008,South East,2015/16,Girls,White,"35,878",53,0.13
E12000009,South West,2015/16,All,All Pupils,"52,421",50.3,-0.05
E12000009,South West,2015/16,All,Asian,"1,038",54.2,0.49
E12000009,South West,2015/16,All,Black,599,44.6,0.06
E12000009,South West,2015/16,All,Chinese,141,62.4,0.77
E12000009,South West,2015/16,All,Mixed,"1,405",51.3,-0.07
E12000009,South West,2015/16,All,White,"48,408",50.2,-0.06
E12000009,South West,2015/16,Boys,All Pupils,"26,725",48.3,-0.18
E12000009,South West,2015/16,Boys,Asian,561,52.2,0.37
E12000009,South West,2015/16,Boys,Black,311,42.5,-0.04
E12000009,South West,2015/16,Boys,Chinese,63,61.2,0.63
E12000009,South West,2015/16,Boys,Mixed,717,49.6,-0.17
E12000009,South West,2015/16,Boys,White,"24,663",48.3,-0.19
E12000009,South West,2015/16,Girls,All Pupils,"25,696",52.3,0.08
E12000009,South West,2015/16,Girls,Asian,477,56.5,0.62
E12000009,South West,2015/16,Girls,Black,288,46.7,0.16
E12000009,South West,2015/16,Girls,Chinese,78,63.3,0.9
E12000009,South West,2015/16,Girls,Mixed,688,53.2,0.04
E12000009,South West,2015/16,Girls,White,"23,745",52.3,0.07
E09000028,Southwark,2015/16,All,All Pupils,"2,386",52.9,0.22
E09000028,Southwark,2015/16,All,Asian,124,56.1,0.53
E09000028,Southwark,2015/16,All,Black,"1,094",52.4,0.34
E09000028,Southwark,2015/16,All,Chinese,34,64.1,0.77
E09000028,Southwark,2015/16,All,Mixed,255,52.5,0.03
E09000028,Southwark,2015/16,All,White,685,52.8,-0.01
E09000028,Southwark,2015/16,Boys,All Pupils,"1,141",51.3,0.15
E09000028,Southwark,2015/16,Boys,Asian,54,53.1,0.34
E09000028,Southwark,2015/16,Boys,Black,501,49.6,0.23
E09000028,Southwark,2015/16,Boys,Chinese,21,62.2,0.67
E09000028,Southwark,2015/16,Boys,Mixed,137,50.7,-0.03
E09000028,Southwark,2015/16,Boys,White,328,52.2,-0.09
E09000028,Southwark,2015/16,Girls,All Pupils,"1,245",54.5,0.3
E09000028,Southwark,2015/16,Girls,Asian,70,58.4,0.67
E09000028,Southwark,2015/16,Girls,Black,593,54.7,0.43
E09000028,Southwark,2015/16,Girls,Chinese,13,67.1,0.94
E09000028,Southwark,2015/16,Girls,Mixed,118,54.7,0.11
E09000028,Southwark,2015/16,Girls,White,357,53.4,0.06
E09000029,Sutton,2015/16,All,All Pupils,"2,667",58.7,0.17
E09000029,Sutton,2015/16,All,Asian,524,68.4,0.62
E09000029,Sutton,2015/16,All,Black,212,58.8,0.27
E09000029,Sutton,2015/16,All,Chinese,41,73.5,0.64
E09000029,Sutton,2015/16,All,Mixed,201,59.6,0.15
E09000029,Sutton,2015/16,All,White,"1,623",54.8,0
E09000029,Sutton,2015/16,Boys,All Pupils,"1,370",57.1,0
E09000029,Sutton,2015/16,Boys,Asian,258,67.8,0.48
E09000029,Sutton,2015/16,Boys,Black,102,58.8,0.09
E09000029,Sutton,2015/16,Boys,Chinese,23,72.9,0.56
E09000029,Sutton,2015/16,Boys,Mixed,104,57.2,-0.08
E09000029,Sutton,2015/16,Boys,White,851,53.2,-0.15
E09000029,Sutton,2015/16,Girls,All Pupils,"1,297",60.3,0.34
E09000029,Sutton,2015/16,Girls,Asian,266,69.1,0.75
E09000029,Sutton,2015/16,Girls,Black,110,58.8,0.45
E09000029,Sutton,2015/16,Girls,Chinese,18,74.3,0.73
E09000029,Sutton,2015/16,Girls,Mixed,97,62.2,0.39
E09000029,Sutton,2015/16,Girls,White,772,56.6,0.16
E09000030,Tower Hamlets,2015/16,All,All Pupils,"2,570",50.2,0.15
E09000030,Tower Hamlets,2015/16,All,Asian,"1,685",52.4,0.31
E09000030,Tower Hamlets,2015/16,All,Black,307,49.3,0.17
E09000030,Tower Hamlets,2015/16,All,Chinese,10,67.8,0.99
E09000030,Tower Hamlets,2015/16,All,Mixed,129,47.3,-0.45
E09000030,Tower Hamlets,2015/16,All,White,316,45.6,-0.43
E09000030,Tower Hamlets,2015/16,Boys,All Pupils,"1,294",48.7,0.04
E09000030,Tower Hamlets,2015/16,Boys,Asian,845,51,0.21
E09000030,Tower Hamlets,2015/16,Boys,Black,158,48.1,0.08
E09000030,Tower Hamlets,2015/16,Boys,Chinese,5,65,0.99
E09000030,Tower Hamlets,2015/16,Boys,Mixed,64,45.7,-0.48
E09000030,Tower Hamlets,2015/16,Boys,White,169,44.5,-0.54
E09000030,Tower Hamlets,2015/16,Girls,All Pupils,"1,276",51.7,0.26
E09000030,Tower Hamlets,2015/16,Girls,Asian,840,53.9,0.41
E09000030,Tower Hamlets,2015/16,Girls,Black,149,50.5,0.26
E09000030,Tower Hamlets,2015/16,Girls,Chinese,5,70.7,1
E09000030,Tower Hamlets,2015/16,Girls,Mixed,65,49,-0.41
E09000030,Tower Hamlets,2015/16,Girls,White,147,46.8,-0.3
E09000031,Waltham Forest,2015/16,All,All Pupils,"2,539",50.4,0.23
E09000031,Waltham Forest,2015/16,All,Asian,635,53.3,0.44
E09000031,Waltham Forest,2015/16,All,Black,598,46.7,0.07
E09000031,Waltham Forest,2015/16,All,Chinese,22,52.6,0.95
E09000031,Waltham Forest,2015/16,All,Mixed,227,50,0.03
E09000031,Waltham Forest,2015/16,All,White,969,50.6,0.21
E09000031,Waltham Forest,2015/16,Boys,All Pupils,"1,259",48,0.06
E09000031,Waltham Forest,2015/16,Boys,Asian,322,50.7,0.25
E09000031,Waltham Forest,2015/16,Boys,Black,269,42.9,-0.18
E09000031,Waltham Forest,2015/16,Boys,Chinese,10,46.9,1.3
E09000031,Waltham Forest,2015/16,Boys,Mixed,109,48.6,-0.07
E09000031,Waltham Forest,2015/16,Boys,White,494,48.5,0.07
E09000031,Waltham Forest,2015/16,Girls,All Pupils,"1,280",52.8,0.39
E09000031,Waltham Forest,2015/16,Girls,Asian,313,55.9,0.62
E09000031,Waltham Forest,2015/16,Girls,Black,329,49.8,0.27
E09000031,Waltham Forest,2015/16,Girls,Chinese,12,57.3,0.68
E09000031,Waltham Forest,2015/16,Girls,Mixed,118,51.3,0.12
E09000031,Waltham Forest,2015/16,Girls,White,475,52.9,0.35
E09000032,Wandsworth,2015/16,All,All Pupils,"1,660",52.1,0.15
E09000032,Wandsworth,2015/16,All,Asian,333,55,0.49
E09000032,Wandsworth,2015/16,All,Black,458,48,0.02
E09000032,Wandsworth,2015/16,All,Chinese,14,66.8,0.54
E09000032,Wandsworth,2015/16,All,Mixed,188,52.3,-0.04
E09000032,Wandsworth,2015/16,All,White,571,52.9,0.1
E09000032,Wandsworth,2015/16,Boys,All Pupils,872,50.7,0.05
E09000032,Wandsworth,2015/16,Boys,Asian,182,56.6,0.52
E09000032,Wandsworth,2015/16,Boys,Black,245,45.7,-0.12
E09000032,Wandsworth,2015/16,Boys,Chinese,6,69.5,0.67
E09000032,Wandsworth,2015/16,Boys,Mixed,100,49.1,-0.26
E09000032,Wandsworth,2015/16,Boys,White,287,51.1,-0.01
E09000032,Wandsworth,2015/16,Girls,All Pupils,788,53.6,0.25
E09000032,Wandsworth,2015/16,Girls,Asian,151,53.1,0.46
E09000032,Wandsworth,2015/16,Girls,Black,213,50.7,0.18
E09000032,Wandsworth,2015/16,Girls,Chinese,8,64.8,0.46
E09000032,Wandsworth,2015/16,Girls,Mixed,88,56,0.22
E09000032,Wandsworth,2015/16,Girls,White,284,54.8,0.2
E12000005,West Midlands,2015/16,All,All Pupils,"60,215",49.2,-0.08
E12000005,West Midlands,2015/16,All,Asian,"9,009",50.8,0.15
E12000005,West Midlands,2015/16,All,Black,"2,727",47.5,0.12
E12000005,West Midlands,2015/16,All,Chinese,153,61.3,0.77
E12000005,West Midlands,2015/16,All,Mixed,"2,742",48.5,-0.15
E12000005,West Midlands,2015/16,All,White,"44,335",49,-0.13
E12000005,West Midlands,2015/16,Boys,All Pupils,"30,996",46.9,-0.22
E12000005,West Midlands,2015/16,Boys,Asian,"4,685",48.9,0.01
E12000005,West Midlands,2015/16,Boys,Black,"1,345",43.7,-0.14
E12000005,West Midlands,2015/16,Boys,Chinese,72,56.5,0.6
E12000005,West Midlands,2015/16,Boys,Mixed,"1,433",46.5,-0.27
E12000005,West Midlands,2015/16,Boys,White,"22,804",46.7,-0.28
E12000005,West Midlands,2015/16,Girls,All Pupils,"29,219",51.6,0.08
E12000005,West Midlands,2015/16,Girls,Asian,"4,324",52.9,0.3
E12000005,West Midlands,2015/16,Girls,Black,"1,382",51.2,0.36
E12000005,West Midlands,2015/16,Girls,Chinese,81,65.5,0.93
E12000005,West Midlands,2015/16,Girls,Mixed,"1,309",50.7,-0.01
E12000005,West Midlands,2015/16,Girls,White,"21,531",51.4,0.02
E09000033,Westminster,2015/16,All,All Pupils,"1,566",54.5,0.32
E09000033,Westminster,2015/16,All,Asian,199,54.8,0.45
E09000033,Westminster,2015/16,All,Black,333,50.6,0.1
E09000033,Westminster,2015/16,All,Chinese,18,66.4,0.72
E09000033,Westminster,2015/16,All,Mixed,130,54.6,0.24
E09000033,Westminster,2015/16,All,White,483,58.2,0.3
E09000033,Westminster,2015/16,Boys,All Pupils,763,51,0.09
E09000033,Westminster,2015/16,Boys,Asian,106,53.3,0.3
E09000033,Westminster,2015/16,Boys,Black,189,46.7,-0.16
E09000033,Westminster,2015/16,Boys,Chinese,9,60.7,0.82
E09000033,Westminster,2015/16,Boys,Mixed,62,50,0.02
E09000033,Westminster,2015/16,Boys,White,197,52.8,0
E09000033,Westminster,2015/16,Girls,All Pupils,803,57.8,0.53
E09000033,Westminster,2015/16,Girls,Asian,93,56.4,0.61
E09000033,Westminster,2015/16,Girls,Black,144,55.6,0.45
E09000033,Westminster,2015/16,Girls,Chinese,9,72.1,0.58
E09000033,Westminster,2015/16,Girls,Mixed,68,58.8,0.44
E09000033,Westminster,2015/16,Girls,White,286,61.9,0.49
E12000003,Yorkshire and the Humber,2015/16,All,All Pupils,"54,562",48.9,-0.03
E12000003,Yorkshire and the Humber,2015/16,All,Asian,"5,981",47.7,0.09
E12000003,Yorkshire and the Humber,2015/16,All,Black,"1,081",46.7,0.28
E12000003,Yorkshire and the Humber,2015/16,All,Chinese,118,63.1,0.83
E12000003,Yorkshire and the Humber,2015/16,All,Mixed,"1,658",48.1,-0.11
E12000003,Yorkshire and the Humber,2015/16,All,White,"44,827",49.2,-0.06
E12000003,Yorkshire and the Humber,2015/16,Boys,All Pupils,"27,760",46.7,-0.17
E12000003,Yorkshire and the Humber,2015/16,Boys,Asian,"3,043",45,-0.09
E12000003,Yorkshire and the Humber,2015/16,Boys,Black,551,43.2,0.14
E12000003,Yorkshire and the Humber,2015/16,Boys,Chinese,54,62,0.67
E12000003,Yorkshire and the Humber,2015/16,Boys,Mixed,849,45.7,-0.29
